State,District,Name,Cluster,Cluster_Label,PC1,PC2,Anomaly_Flag,Anomaly_Score,Sex_Ratio,Child_Pop_Pct,SC_Pop_Pct,ST_Pop_Pct,Literacy_Rate,Female_Literacy_Rate,Gender_Literacy_Gap,Worker_Participation,Female_Worker_Part,Agri_Worker_Pct,Main_Worker_Pct
18,302,Goalpara,2,Cluster 2,-0.0082,-0.2565,1,0.1142,964.1510095618088,17.026373188200953,4.472799085086735,22.96904431040793,67.37112773542006,63.13140536315625,8.328667200160538,35.963014651109965,19.288085659266383,40.38276429849989,73.46823949935599
18,303,Barpeta,2,Cluster 2,-0.1916,-1.2004,1,0.1147,953.4189000281428,16.99487843214129,5.628174409638042,1.6145279170912992,63.81152843982009,58.057138189466805,11.231849865688028,33.17292760722286,14.096837959008877,43.02094606140001,78.21897960927265
18,304,Morigaon,2,Cluster 2,0.022,-0.3945,1,0.1273,967.3708674183348,17.110409923304537,12.30814384028794,14.285953021809586,68.03166314685913,64.04009224492512,7.862217232495112,36.676369796840056,19.78962215254943,49.79268000956861,74.31852096551881
18,305,Nagaon,1,Cluster 1,0.7563,-0.8134,1,0.1256,962.159998665844,16.288165316697405,9.432432126152008,4.077990826441832,72.3705785700144,68.06912303620875,8.438729424018533,34.705329899623486,15.40238153014178,40.31651085002214,74.99943877436485
18,306,Sonitpur,2,Cluster 2,-0.0345,-0.0838,1,0.1399,955.5871304517514,14.441066259205554,5.671713155692762,12.06828091949005,67.33930732186158,60.72524844562067,12.92311230642877,40.04999714153556,24.825516961176596,32.09201589398473,72.4527190289201
18,307,Lakhimpur,3,Cluster 3,0.3006,0.5533,1,0.1283,967.5064284824252,15.040153070085797,7.853094170919945,23.93408928000829,77.19534040058821,70.6692064074907,12.850268393357936,41.26088988300003,28.830374095300535,38.3734694589472,65.9386737055082
18,308,Dhemaji,0,Cluster 0,-0.8506,1.6187,1,0.1218,953.4091200259644,15.193410024004091,6.445543356754449,47.44852674335734,72.69946346878942,65.21327447957366,14.628024144969643,46.17180634075318,38.88600231722029,47.56313131313132,63.561868686868685
18,309,Tinsukia,1,Cluster 1,0.1402,0.1291,1,0.1364,952.173599850639,13.692448918579233,2.83810354318642,6.179999081276183,69.65534511296106,61.73339610381474,15.455456129721853,41.95977345174328,29.423126210054683,21.953316247783544,73.61646530125844
18,310,Dibrugarh,1,Cluster 1,0.9264,0.3784,1,0.1344,960.7751827968436,12.3053376409429,4.438999197035439,7.756034486008437,76.04780225685116,68.99425998360998,13.828790722144277,42.26360610253066,29.626666215315872,19.24407330565848,69.85855140512027
18,311,Sivasagar,1,Cluster 1,1.482,0.4032,1,0.1273,953.5280779883778,12.108944007645194,3.67898874940272,4.260370965640068,80.41209089920626,74.71046851826337,11.132994503388232,42.19773250510404,28.593143170402648,17.348167760238987,65.66580951459389
18,312,Jorhat,1,Cluster 1,1.5107,1.063,1,0.1221,961.6490512836632,11.407032783523276,8.117602466820966,12.814852928251252,82.14944887781064,76.45065730520678,11.177059430676737,45.65028711217883,33.2190994133917,23.834478498570046,67.91471627578628
18,313,Golaghat,3,Cluster 3,0.7636,0.9458,1,0.1353,964.220553390247,12.634222148904104,5.839225860633919,10.475795022532823,77.43459625896502,71.08650425265955,12.470046972948936,44.98391583746373,32.616993204474845,33.07683652547882,69.01243519861312
18,314,Karbi Anglong,0,Cluster 0,-0.8761,0.887,1,0.1137,950.9942529790868,15.861020398133247,4.701494176069969,56.33490290312899,69.2507879378399,61.996769526375815,14.141661782514303,40.09576362550754,29.44313584156037,48.08953659102704,67.93274584616668
18,315,Dima Hasao,0,Cluster 0,0.3718,1.3508,1,0.0909,932.2936409090088,15.13951294242931,2.025670007753314,70.92086949211124,77.53566553652416,71.32522949431129,11.9628687224356,39.71378128181895,27.787996127783156,43.759702686173966,80.3229524391965
18,316,Cachar,1,Cluster 1,1.6733,-1.0417,1,0.1368,959.4362529392384,14.78587391462827,15.253622416456825,1.01167960465664,79.34138959335552,73.68271501401425,11.093278637847604,35.01416835145573,16.265392499173853,23.27048886462236,77.50180080320757
18,317,Karimganj,1,Cluster 1,1.0764,-1.4353,1,0.1084,963.1836948602252,17.250949388208216,12.85031326148422,0.157892252373674,78.22136937582003,72.08726178535608,12.034723603258158,32.48763313002671,13.16690499019611,29.237093877060204,73.50032943274938
18,318,Hailakandi,2,Cluster 2,0.6981,-1.4142,1,0.1208,951.2148924206105,16.87830655729748,10.717340921225064,0.104808765713731,74.33441967234653,67.59802893688405,13.139743082734824,32.49526767946416,13.518104826916735,34.476288274831965,77.10651605675878
18,319,Bongaigaon,2,Cluster 2,0.5316,-1.0044,1,0.1367,965.8558131861698,15.754110697830548,11.205136951072276,2.549390636758869,69.741264628574,64.43196278619399,10.4337699295572,34.624338796216584,16.0513077639358,35.84005066339336,74.9282659515414
18,320,Chirang,0,Cluster 0,-0.8556,0.4149,1,0.1251,969.1333823409296,15.184730443294992,7.286969939563881,37.0597434057433,63.55395686971661,56.65166328842256,13.592824068253528,40.21345522874055,27.446882032178404,42.63669840221977,71.7025797600751
18,321,Kamrup,1,Cluster 1,0.7208,0.2621,1,0.145,949.4130084872588,13.183226559792086,7.105371712941058,11.995582329846554,75.5471236397337,69.46698796384159,11.83675273612664,41.44557448821845,27.12314347141924,30.504456605729512,66.97532728943611
18,322,Kamrup Metropolitan,1,Cluster 1,3.6357,0.0192,1,0.0823,936.3295937984974,9.999377959675837,8.11754648156448,5.990806563003912,88.71465382188858,85.06685783748402,7.059574706274702,39.151218002803965,19.018459544192904,5.8940953125891165,84.15707266994207
18,323,Nalbari,1,Cluster 1,1.6921,-0.7948,1,0.1332,948.5538097907609,12.354611418033562,7.803649115713436,3.027840738998418,78.62875680535141,72.57222637928203,11.78561771707301,34.68240977970268,15.286463116925296,26.51042698123853,73.52619169503369
18,324,Baksa,0,Cluster 0,-0.3943,0.8203,1,0.1477,973.8536970477636,12.93287372049575,7.692340078414863,34.84009157171803,69.24986974176835,61.27344987768475,15.753615867052993,42.81304107570455,29.89791891113505,41.52292775029748,68.41865885198989
18,325,Darrang,2,Cluster 2,-0.3739,-0.8399,1,0.1106,953.6140281480328,16.84523424878837,4.336025848142165,0.9067312870220788,63.0804360102164,58.03841001871066,9.83464852068444,34.985783521809374,17.205285651560917,47.3739621909661,74.33006098330578
18,326,Udalguri,0,Cluster 0,-0.5153,0.6417,1,0.1371,972.5675198106338,13.620098404651856,4.550373466335124,32.148886334450765,65.41340824116014,58.04843204296035,14.527328444894088,41.486506634859104,27.88433633865056,40.93267252123004,73.3785467930325
19,327,Darjiling,1,Cluster 1,2.1104,-0.2518,1,0.1207,970.451070621888,10.45952968963458,17.17950231289084,21.517438325167056,79.5562433253873,73.3339220534558,12.273944098852496,37.02173949533875,22.443720287962144,12.29600746497866,77.93399695199538
19,328,Jalpaiguri,1,Cluster 1,1.1161,-0.9765,1,0.0901,952.9606709617036,11.921465506245278,37.65391136130897,18.89318604457807,73.25338757121507,66.22753649052787,13.718907219556073,39.06455356086971,22.306752842391344,26.02672994427957,76.26131098346895
19,329,Koch Bihar,3,Cluster 3,1.1566,-1.2892,1,0.0834,942.1318845751622,12.225416322879118,50.170019644664976,0.6429388816091457,74.7847291570096,68.49010575585558,12.220029643272936,40.01215287508079,20.669828539337672,51.81391109925114,78.57935046547935
19,330,Uttar Dinajpur,2,Cluster 2,-0.8004,-1.5441,1,0.1022,938.7530898104916,16.133534455065853,26.86777509748485,5.414324735778319,59.067430036039184,52.17462620344408,13.344571379355486,35.76914098274304,18.955090009532523,48.39423740221973,76.63834827347051
19,331,Dakshin Dinajpur,3,Cluster 3,0.8372,-0.0192,1,0.1265,955.5272462987008,11.223390420193333,28.799195359236784,16.427247064325922,72.82139259653488,67.00880914886154,11.365712568331418,41.93742557908125,24.836126518019675,49.12921576074664,74.89043182875359
19,332,Maldah,2,Cluster 2,-0.3075,-0.8922,1,0.1186,944.3164918468603,15.268580253181058,20.94415802068017,7.871551790054515,61.73231887638488,56.95542617231215,9.282978704409976,38.55369160747033,23.299698963095107,35.224115272845744,68.34197420159482
19,333,Murshidabad,1,Cluster 1,0.7649,-0.7263,1,0.13,958.2857807608632,14.26547765163102,12.634549333899416,1.281495964065465,66.59372144591133,63.08996761623883,6.855590692207109,36.458014695500594,17.381983940708405,37.575673566657024,78.07550618612946
19,334,Birbhum,2,Cluster 2,0.5665,-1.1275,1,0.1266,955.6451432783152,12.805061894630088,29.498024785261777,6.923358927182586,70.67793874035297,64.14376757816166,12.775088947176512,38.01968590716548,17.635747690308527,40.72760424841338,68.55226370021695
19,335,Barddhaman,1,Cluster 1,1.5959,-1.0314,1,0.1313,945.4950718308478,10.781032820852904,27.41434051137645,6.341989044987388,76.20630510650597,69.63078911793211,12.787985158272631,37.72241315036884,16.481517721881453,30.96534788652713,74.42649225367376
19,336,Nadia,1,Cluster 1,2.2853,-1.1215,1,0.0972,947.268939862113,10.16293830791857,29.93492143354749,2.7227339577366667,74.9728589830304,70.97778699515999,7.773783747571841,35.6569200402508,11.477179063676491,40.96418823981457,86.60989565327822
19,337,North Twenty Four Parganas,1,Cluster 1,3.3941,-0.7979,1,0.0935,955.2686853841346,9.570369221864096,21.66964492030345,2.643384505615058,84.05716294468463,80.33586123602886,7.275955424931723,35.68134008126651,12.809504841329694,19.48631770869498,85.55295854210857
19,338,Hugli,1,Cluster 1,2.541,-0.5524,1,0.1283,960.8616053204428,9.661097869325774,24.351978431441825,4.153596254492317,81.79785737278966,76.36280998429879,10.66236415245389,39.00731000906843,16.241941185257712,27.935778751155432,79.64461393395793
19,339,Bankura,2,Cluster 2,-0.1352,-0.9962,1,0.0967,956.7399943963724,11.639920660032018,32.65369616484563,10.250859544123266,70.26353482541353,60.05081121062533,19.99464084263328,40.76599658462235,23.621230550347757,36.92822359536768,62.50037511423934
19,340,Puruliya,2,Cluster 2,-1.9281,-0.7653,1,0.0936,957.3298793049548,14.00037199905123,19.37695278171676,18.45156248133605,64.4832230638822,50.51906285612319,27.341345087043564,42.648223704530366,31.287562302921117,23.629887599808587,49.08589820124484
19,341,Haora,1,Cluster 1,3.1344,-0.7541,1,0.1135,939.3762603371136,10.779358226517822,14.823643322545085,0.3112146339743535,83.31446443646243,79.43035434425289,7.522298936549063,37.52235295912664,13.69290101778896,10.133939978404754,82.2194747354857
19,342,Kolkata,1,Cluster 1,4.1614,0.0427,1,0.0332,907.9934113102446,7.546054946144879,5.380219334471057,0.2375967766541374,86.30783733277593,84.0627496939786,4.279137027196228,39.934672005700186,17.910602599713634,0.9085947854366444,87.78659494136122
19,343,South Twenty Four Parganas,1,Cluster 1,1.6033,-1.5184,1,0.1145,955.5330925602656,12.566575606033892,30.18921555738872,1.1881458389717865,77.5145516951264,71.4014351562787,11.948020615563422,36.32085475537068,15.243106948703206,21.99599661864723,67.5894435947585
19,344,Paschim Medinipur,3,Cluster 3,0.7042,0.0903,1,0.1354,965.9850692430064,11.583951654675092,19.079685537579792,14.881565892844067,78.00430147013118,70.49756167421197,14.76146345465935,42.4313392318571,25.87445776597517,36.88817647666011,60.20136627451668
19,345,Purba Medinipur,1,Cluster 1,2.1737,-0.7184,1,0.1046,937.7173616281484,11.531954767336329,14.628184561042016,0.5485220889444894,87.02310734101101,81.3676631920366,10.95261586434387,37.48757573527608,15.986108908975966,27.17120691821265,59.01168390636124
20,346,Garhwa,2,Cluster 2,-3.057,-1.2236,1,0.0376,935.097099806166,18.11815080920241,24.18732007644483,15.56368991460435,60.33274244774356,47.583596819009294,24.60287315088042,43.19911640902824,36.91750272602545,18.2781473178739,30.64691975059106
20,347,Chatra,2,Cluster 2,-2.2268,-1.816,1,0.0492,953.2077874647664,18.72889270735248,32.65486352295457,4.368933900733159,60.179573248069474,49.92444459512474,19.99868418545061,38.133602330456064,28.7801772665738,35.07505846262164,49.15939550906485
20,348,Kodarma,2,Cluster 2,-1.805,-1.8512,1,0.1083,950.4795464324033,18.48144316511206,15.218377709739077,0.9637575234656738,66.83673469387756,53.22582912241987,26.55205705426887,35.93923427140183,23.901477493790058,24.553061557466844,55.67753614743336
20,349,Giridih,2,Cluster 2,-2.9709,-1.0761,1,0.0595,943.7865730650552,18.82052313784567,13.310016790201,9.739952254654924,63.14026182449025,48.718964592747625,28.03948412924421,42.375302293134176,34.72623667650348,20.582045148160194,39.84571692703785
20,350,Deoghar,2,Cluster 2,-1.9552,-1.6334,1,0.1058,925.2008330086112,17.991948115139138,12.736374158637007,12.128226970128138,64.85166963599809,51.80347834393167,25.05009355532841,36.95978682008186,23.39805676304753,25.76491431037578,53.882825264249725
20,351,Godda,2,Cluster 2,-3.2503,-0.7368,1,0.0739,937.5994760497812,18.406898552092763,8.798059610932503,21.25596950556164,56.40395720338469,44.142201976767566,23.69764914818037,42.03803278289156,32.75080865417291,29.739528532699737,42.69084429119634
20,352,Sahibganj,2,Cluster 2,-2.8444,0.0194,1,0.0841,952.1285530318582,19.290923518578232,6.287421766833222,26.799221601175766,52.04143388196577,43.311724622657984,17.02437312373985,42.60525462663191,34.66149657148559,39.355816581735695,65.80389308897149
20,353,Pakur,0,Cluster 0,-3.2623,0.6348,1,0.0408,989.1751222217068,19.726639286912132,3.161739717599081,42.09737212107212,48.82145658751603,40.51733953948227,16.54749727949403,44.93270932962544,38.0944298409196,31.228620014632316,62.290401993158405
20,354,Dhanbad,2,Cluster 2,0.6688,-2.1819,1,0.0872,909.3677184776764,13.909324202352256,16.290226028287712,8.683931045298413,74.51902627890786,64.29488298352024,19.51068842110556,31.458673482121537,14.520805518208006,6.91873573126948,64.73788164413668
20,355,Bokaro,2,Cluster 2,-0.1766,-1.9116,1,0.0977,922.3681426388904,14.245343858645318,14.509171665058457,12.39500952805807,72.00951743354986,60.62554505385721,21.88366142785374,33.232702816717016,17.95723798234099,10.91399073198632,55.48902195608783
20,356,Lohardaga,0,Cluster 0,-2.2513,1.6468,1,0.081,985.0921424242034,16.814785941661796,3.3196907685311507,56.89469239264601,67.60720672877927,57.68735203536486,19.72198565231272,47.92914528248771,43.51831245281701,33.522942909294635,46.53687672817306
20,357,Purbi Singhbhum,1,Cluster 1,0.6659,-0.5412,1,0.0961,949.116409012815,12.930970971512073,4.856928252479708,28.506804294310307,75.48712181938254,66.8130143030104,16.940639113086434,36.49505496924695,19.77749667193964,10.69726828697261,63.258346303664624
20,358,Palamu,2,Cluster 2,-1.9372,-2.071,1,0.0661,927.720505375126,16.99743642483075,27.650423817278387,9.341249331784775,63.631880686225614,52.090299489773486,22.208990986934865,36.7640804611033,25.7220960038219,23.083955550881623,39.78013811476846
20,359,Latehar,2,Cluster 2,-3.0819,-0.3202,1,0.0353,966.5806430669847,18.94128845714726,21.30876037514203,45.54415676953085,59.510350784602885,48.68224763799105,21.290891720356605,43.10708164483657,37.29877530001791,25.711039986725336,37.43422501188656
20,360,Hazaribagh,2,Cluster 2,-1.0759,-1.2454,1,0.1203,946.9435311786872,16.250436005869144,17.498753239415507,7.020371923816442,69.7526283325715,58.95315247070263,21.05557165889768,37.74216702844343,27.40163155187088,23.841493593386247,49.99969448670712
20,361,Ramgarh,2,Cluster 2,0.2328,-1.3096,1,0.126,921.0549744046294,14.137341578167408,11.201936293173995,21.187791157552372,73.17033378842689,63.09158116770085,19.352261882545392,32.8745380186067,17.117920621774864,25.855666800160197,70.84084901882258
20,362,Dumka,0,Cluster 0,-3.0205,0.6292,1,0.0662,976.6856041907872,16.606782590533676,6.02478201843138,43.216198667818944,61.01753822392701,48.82117698855298,24.135313988743462,47.280092505005896,39.4639225151931,24.869753944994947,38.01008036441686
20,363,Jamtara,2,Cluster 2,-2.3337,-0.6449,1,0.0761,954.01032532174,16.55955056747935,9.213796486153706,30.40154631486065,64.58793210807076,52.14633692245633,24.31193905088719,41.291233588102784,28.971393949437097,21.313347477734816,37.48388854701483
20,364,Ranchi,0,Cluster 0,0.1869,0.323,1,0.1203,949.415259639704,13.767301603532706,5.248103030176172,35.755852357362244,76.06061823951002,67.43678839242497,16.82730500555067,39.21646473384431,28.10508723920536,27.28060220480598,66.16482932834704
20,365,Khunti,0,Cluster 0,-2.5616,2.2469,1,0.0936,997.0525841515386,16.223807777997123,4.519209979600854,73.25380486383335,63.86433359590479,53.68786541520127,20.39032225679541,48.879739041334126,44.76030879307098,47.5583112806942,58.88323896855191
20,366,Gumla,0,Cluster 0,-2.4234,2.0628,1,0.0888,993.0655728144015,16.937651005205748,3.1660737817409648,68.93728425215053,65.72831700655028,55.89712626395519,19.656149249171747,47.55187458606163,43.60297010902015,47.11266276655973,57.21567646069398
20,367,Simdega,0,Cluster 0,-1.8094,2.1515,1,0.0785,996.5369003259976,15.746741875118833,7.450907138020407,70.78428494707944,67.99435430869974,59.92160337319089,16.160537488400493,48.14135942279403,43.03085184232246,43.51123352214658,53.87586828110656
20,368,Pashchimi Singhbhum,0,Cluster 0,-3.3053,1.1924,1,0.0505,1004.7612375481228,17.40573692471335,3.793154403336666,67.3148119797276,58.63431774315083,46.252181948865385,24.87950152888294,46.25210838040441,40.13172136906288,30.20365165507445,49.3633996917378
20,369,Saraikela-Kharsawan,2,Cluster 2,-1.3983,-0.2185,1,0.1048,956.3454816306064,14.98475197548298,5.276248385061442,35.175802962473334,67.69962229143198,55.884098391358606,23.14231570712049,40.37825241114083,28.190033516119428,20.83659844995129,53.15602103006387
21,370,Bargarh,3,Cluster 3,-0.2201,1.3563,1,0.1164,977.218515112239,10.998916459353724,20.17073360089924,18.97951399320171,74.6232552776878,65.38021178991445,18.299322790664448,51.44907527738303,39.44671039511319,42.76832718359464,62.248389958167785
21,371,Jharsuguda,1,Cluster 1,1.0799,0.2559,1,0.1213,953.2340153021672,11.180921648648416,18.053338625206,30.5015487355588,78.85570737753808,70.72946586994057,15.882596450402389,42.74458373957084,26.76272474939448,21.704675281683603,69.46473050822141
21,372,Sambalpur,3,Cluster 3,0.3297,1.2829,1,0.1218,975.9811113409772,11.31957671652744,18.425433124035276,34.123652025407765,76.2188180678927,67.92534969088945,16.42654129301428,48.58711803584481,37.47000322817771,28.80495808951447,66.59299383204174
21,373,Debagarh,3,Cluster 3,-1.1114,1.7901,1,0.0832,975.0995386462744,12.772622552156662,16.67477281453987,35.32573915269423,72.56669955943258,63.04639095128469,18.873005174144367,52.93581210802508,47.346555188281805,34.18019161604256,50.41738447124248
21,374,Sundargarh,0,Cluster 0,0.1073,0.6586,1,0.1038,972.805841226522,12.570715048984038,9.15527909366272,50.746642960834265,73.33982779655757,65.48189054044191,15.532491554352262,41.7125999015017,27.95144775208517,21.969316111389134,61.27982758206056
21,375,Kendujhar,0,Cluster 0,-1.1336,0.4538,1,0.1259,987.5993809067312,14.397416265340093,11.6197572004287,45.44946448780146,68.242075301654,58.2757174415939,19.84427192068506,42.54315151024042,29.984719283861644,31.76406432237376,57.728495500408336
21,376,Mayurbhanj,0,Cluster 0,-2.2093,1.515,1,0.0618,1005.8206689470654,13.96311838770539,7.329412819904292,58.71943829080642,63.16686532244971,52.71368835265257,21.047616105416097,48.55798499685285,41.60994044439168,25.881176984047848,44.8201684628298
21,377,Baleshwar,1,Cluster 1,0.936,-0.2734,1,0.1432,956.9526398923248,12.439922103968534,20.62400426799234,11.879963577270528,79.7906545588592,72.27505567368935,14.722616955699536,40.19372306917949,21.91573062423,42.10732845363013,66.26561181592933
21,378,Bhadrak,1,Cluster 1,1.8296,-1.4802,1,0.0849,981.3445400257806,12.2522383769369,22.232475203092005,2.0199995087420675,82.77795724997485,75.82965890658198,13.806276704922324,31.108510247042997,7.913392317414958,43.94311554228669,70.01658134140277
21,379,Kendrapara,1,Cluster 1,2.2289,-1.0112,1,0.1007,1006.5936301047346,11.188792254164062,21.507108287436274,0.6584460423463284,85.15191502202154,78.9553238393779,12.499514056421276,32.414790458780814,11.142250953917184,41.36113431429245,69.02375291824627
21,380,Jagatsinghapur,1,Cluster 1,2.619,-0.7459,1,0.1127,967.5374006039472,9.696729292127944,21.82571059420161,0.6914864143412629,86.58887215818888,80.62615115847055,11.757133203266308,35.50213681791356,13.961574370512924,36.693513423791465,71.88671345649314
21,381,Cuttack,1,Cluster 1,2.6221,-0.8916,1,0.1194,940.0854549217896,10.356986362960903,18.999378922220487,3.571959290828244,85.49786751473017,79.55261745236795,11.552697305838509,35.67825122786696,13.720816852898851,26.893145301244708,74.3592509331297
21,382,Jajapur,1,Cluster 1,1.8559,-1.6221,1,0.0903,973.1370554428888,11.865419726005806,23.71874439029943,8.287689525786014,80.13317287510836,73.2902754632883,13.54645973234132,30.22309642336437,7.339778374047615,38.47752945309416,73.8027720133132
21,383,Dhenkanal,1,Cluster 1,1.1975,-0.9535,1,0.1316,947.1508815804294,11.661193600662637,19.62414833531884,13.586058478669294,78.76038587284037,71.0027852449948,15.179758858997772,36.51316092826106,16.36988166516723,29.047397097349688,63.67783841867322
21,384,Anugul,1,Cluster 1,0.5657,-0.3126,1,0.1323,942.6354011938058,11.964239873577212,18.80578197407642,14.099547738654016,77.53183915364298,68.64098424865384,17.338196764541493,41.33390798236173,26.78728302564459,26.19501633366254,60.31052951454835
21,385,Nayagarh,1,Cluster 1,1.3414,-1.0954,1,0.127,915.4795915931212,11.100147592047689,14.167070874303716,6.095935869645374,80.42382564684935,72.0473811152134,16.110008045687835,35.69141317568024,12.830949705858703,37.31975683359864,66.66298056356636
21,386,Khordha,1,Cluster 1,3.0567,-0.7793,1,0.1179,929.2276742147666,10.543005134404506,13.211154550416513,5.109578522280989,86.87654490763195,81.6069889322682,10.17423872186913,35.18241769564231,13.49083847839076,18.160347289107577,79.85743373142657
21,387,Puri,1,Cluster 1,2.3014,-0.6643,1,0.1244,962.987358154799,10.17748553331018,19.13976912163793,0.3607989498036769,84.67056222072796,78.2819837910923,12.56368386025764,36.59651622094152,14.785504289914202,36.49923754495912,72.47119078104993
21,388,Ganjam,3,Cluster 3,-0.1565,-0.3149,1,0.1344,983.4730763740024,11.90576109985999,19.502095617748893,3.369990232446244,71.08846196033096,61.129787187365714,19.85829600897258,42.55479762008324,29.24569654014458,27.905767320205733,59.978745109111095
21,389,Gajapati,0,Cluster 0,-3.156,2.0622,1,0.0429,1042.6078718334852,15.053901148633564,6.779828215507679,54.292968188890256,53.48804990699484,43.17604089418353,21.206998448842413,50.86956596984859,46.79878617322461,41.40093150479871,57.96252887562812
21,390,Kandhamal,0,Cluster 0,-2.4954,1.2769,1,0.0499,1036.7278334189946,14.964875666680308,15.760799879963445,53.58268199860867,64.1298297564489,51.94147245679789,24.991724925039428,48.471443575998144,43.36794715474388,28.955477572752415,47.02757007899277
21,391,Baudh,3,Cluster 3,-1.3585,0.7347,1,0.1117,990.5786802030458,14.01911316024499,23.785820174901737,12.549584959720011,71.60592120005799,59.78512834083091,23.553720712303857,49.74521830982723,42.73994816363529,40.267569501086776,56.37733132230915
21,392,Subarnapur,3,Cluster 3,-0.3856,0.2496,1,0.1199,960.0368761885182,12.262059087191874,25.60199153368744,9.37292582716988,74.42085915698163,64.0387217257084,20.361429202758103,46.97951270356598,35.15429733898572,40.66301310607302,59.37954587474403
21,393,Balangir,2,Cluster 2,-1.3807,-0.0921,1,0.1331,986.5112149543968,13.118277352839334,17.876139253133875,21.05304012075219,64.72219488412252,53.50079496605621,22.34608016859732,43.699351787783726,30.607522285993404,33.45332576557624,55.8182683621033
21,394,Nuapada,0,Cluster 0,-3.0269,1.107,1,0.0688,1021.386797014194,14.473559180971916,13.46025931302037,33.80292996844599,57.348890310667045,44.76416448790219,25.52709840250121,50.0404664619861,44.51170481810518,35.503440960194865,49.66441634636162
21,395,Kalahandi,2,Cluster 2,-2.5809,0.4205,1,0.0863,1003.3883834476134,14.114679152168,18.173989088503863,28.50306525145716,59.221486540269176,46.68053997215548,25.222485830703256,47.68500110028163,38.57335318726512,34.14812549040469,50.10532895349301
21,396,Rayagada,0,Cluster 0,-3.4408,1.1619,1,0.0198,1050.8326976862445,15.344592633000348,14.413928553348397,55.98706905903539,49.76085839570705,39.18804237081794,21.856911484496138,48.26084216420725,42.15940687688905,30.554758713997625,48.76991449771152
21,397,Nabarangapur,0,Cluster 0,-4.1204,1.0598,1,0.0172,1018.719866669312,17.028681039128678,14.528406661719684,55.79059188530861,46.4326504020098,35.798360335740774,21.514190214949718,50.03546430390861,43.54004161432415,33.94351995233309,45.68869842496227
21,398,Koraput,0,Cluster 0,-3.5403,1.31,1,0.0325,1032.4524277079415,16.31765226902244,14.245672987365609,50.56242647575792,49.205687900003554,38.55211772250252,21.76692409023827,50.259667871564254,44.14044329788054,36.04410691571749,57.17573831204229
21,399,Malkangiri,0,Cluster 0,-3.8954,1.25,1,0.0091,1019.5768450451874,17.790838758496523,22.553294889691973,57.83082623387128,48.54314620115056,38.2787585309858,20.792423768675853,50.663739905282526,45.27955085796982,46.30213798742057,57.62780606825336
22,400,Koriya,0,Cluster 0,-1.2252,1.141,1,0.1272,968.461807329336,14.536580479787286,8.313034873891551,46.17880552482331,70.64459017674332,60.60015447805907,19.772550200150175,46.60237935885704,37.5063236473564,31.737936828941844,56.35732452755226
22,401,Surguja,0,Cluster 0,-2.6917,1.6658,1,0.0839,977.8967739448124,16.12132958964967,4.90074520548874,55.11401821952416,60.01396353819083,50.31858764577706,19.207232103876905,48.97723873102345,43.361128324064055,41.94999684203332,53.86617315866749
22,402,Jashpur,0,Cluster 0,-2.0518,3.3064,1,0.0546,1005.1206953786608,14.356046774040149,5.735091919513332,62.27513271000823,67.92061452996492,58.61326419213974,18.701799319732075,57.224109366432266,52.40184389654316,49.4997537754432,59.7810653315824
22,403,Raigarh,3,Cluster 3,-0.6324,1.1726,1,0.1418,991.240580158288,13.05696714288774,15.056520016278622,33.842999657292175,73.26414738454787,63.01744186942564,20.473976030690334,46.19641174202669,35.08859683799781,50.01659018759228,70.2547354480872
22,404,Korba,0,Cluster 0,-0.6921,0.6552,1,0.1399,968.6906014700244,14.25578465822449,10.332742160047736,40.90358350460784,72.37015572807127,61.934500663791546,20.548922374188912,43.193164489822976,31.64040591182787,35.3488006201241,67.21477553119232
22,405,Janjgir - Champa,3,Cluster 3,-1.3255,1.012,1,0.0832,985.6236905691558,13.843121008923218,24.56666545245529,11.557398961664054,73.06643047705857,61.31239663235593,23.40690812248168,52.26043969680936,45.79509695394221,39.48191658022886,54.566515370965874
22,406,Bilaspur,3,Cluster 3,-1.1009,0.3663,1,0.1492,970.7607574576012,15.311253932135443,20.760849202347625,18.713904977006933,70.77596624514473,59.70841968504291,21.83155262994363,45.17134330644395,37.172984364222536,43.53401812005848,68.69764469160079
22,407,Kabeerdham,3,Cluster 3,-2.7353,1.3307,1,0.0757,996.1413199112746,17.252220598497797,14.564645980795742,20.30853735930536,60.85125076768016,48.705366986637664,24.27921098550224,49.135954364968406,45.5779744096982,67.01199536812517,78.42912142835935
22,408,Rajnandgaon,3,Cluster 3,-0.602,2.4574,1,0.104,1014.974012099285,13.634148769169617,10.189293964803309,26.360373500536387,75.95743462809158,66.69899479417676,18.69806338057721,52.05092857937472,46.94450830321926,55.3380111287202,74.48630907445644
22,409,Durg,3,Cluster 3,0.5493,1.0212,1,0.1467,987.9139243125117,12.87537322002756,13.697892742305925,11.884904685346807,79.06324570869958,70.23182515083664,17.589280156937704,44.76262847381718,34.6062122879747,46.93891321848872,80.62459705840106
22,410,Raipur,3,Cluster 3,-0.0779,0.2585,1,0.1571,984.1323004844288,14.355324183438848,17.821673517276135,11.723942092664336,75.55686124654862,65.7465965194404,19.491722984825344,43.25096853444203,32.62909004676324,37.43309301436452,71.63701367269285
22,411,Mahasamund,3,Cluster 3,-1.0926,1.5401,1,0.1286,1017.2276728773536,13.018395474624162,13.515416062295571,27.10190422888704,71.01845028308838,60.25220769735077,21.79416872233554,48.3425869084022,39.82472680769681,53.64839963145456,68.2614269118295
